altitude,air_temperature,specific_humidity,rhi,latitude,contrail_formed
7582.4,241.2893,0.00051257614,0.9965019965176696,34.69500732421875,0
7582.4,241.32283,0.00052199716,1.0112279719542605,34.65834045410156,0
7582.4,241.35423,0.0005305201,1.0243353645733342,34.62667174258475,0
7582.4,241.38542,0.00053999433,1.0391997413633063,34.59539794921875,0
7582.4,241.42052,0.00054874923,1.0521428274269031,34.56436157226562,0
7582.4,241.45576,0.00055721594,1.0644090366100203,34.53380002813824,0
7582.4,241.49136,0.0005657677,1.0766937049308505,34.50265658103813,0
7582.4,241.56921,0.0005771251,1.0893272958939262,34.44241333007812,0
7582.4,241.61751,0.00057968625,1.0886045784979896,34.41156005859375,0
7582.4,241.6623,0.0005821194,1.0880265390365893,34.3840880313162,0
7582.4,241.70784,0.00058388355,1.0861024621592397,34.36056518554688,0
7582.4,241.78737,0.000587128,1.0830307951711629,34.321801137116,0
7582.4,241.85594,0.00058954454,1.0796703317856078,34.29047148106461,0
7582.4,241.90741,0.00059112004,1.0767136732843938,34.26770743677172,0
7582.4,241.95587,0.00059251784,1.0737763727518337,34.24649047851562,0
7582.4,241.9551,0.0005923259,1.0735162339535187,34.24649047851562,0
7582.4,242.12846,0.00059774134,1.0637835997334921,34.17311328952595,0
7582.4,242.19572,0.0005999469,1.0602005825109586,34.143310546875,0
7582.4,242.28256,0.0006035076,1.0568273656416938,34.10426330566406,0
7582.4,242.30682,0.00060467754,1.056187770392393,34.09290378376589,0
7582.4,242.42128,0.0006118441,1.0559691833392764,34.03732041181144,0
7582.4,242.50253,0.0006174923,1.056694256004237,33.99705272609904,0
7582.4,242.56516,0.00062178256,1.0570893594162467,33.96609548795021,0
7582.4,242.60104,0.00062423473,1.057284203114096,33.94866943359375,0
7582.4,242.7104,0.0006316374,1.0576655832843271,33.89749145507812,0
7582.4,242.78465,0.0006367546,1.058000358801382,33.86363401251324,0
7582.4,242.84837,0.00064103055,1.0580475344684672,33.83546447753906,0
7582.4,242.93555,0.0006468154,1.057934604819786,33.79757638704979,0
7300.459999999999,245.02766,0.0007636281,1.047358869204855,33.76275531316207,0
7670.92,238.03377,0.00016508198,0.4491243430310075,38.72369384765625,0
7853.799999999999,236.50237,0.0001676037,0.5250717827830704,38.70245361328125,0
8082.4,234.65216,0.0001671636,0.6220199327967304,38.68148803710938,0
8082.4,234.60646,0.00016473135,0.616107801871977,38.66005073159427,0
8082.4,234.57645,0.00016465085,0.6178753639662173,38.63863670219809,0
8082.4,234.55397,0.00016468755,0.6195691775802518,38.61570739746094,0
8082.4,234.54433,0.00016515021,0.6219791501415295,38.59231567382812,0
8082.4,234.53583,0.0001660251,0.6258685991217742,38.56838937533104,0
8082.4,234.52794,0.0001680212,0.6339527406016516,38.543701171875,0
8082.4,234.51971,0.00017016288,0.6426250762994253,38.51895089876854,0
8082.4,234.5097,0.00017217912,0.6509680732025854,38.49440002441406,0
8082.4,234.4997,0.00017479029,0.6615807014260411,38.46965207891949,0
8082.4,234.49207,0.000177883,0.6738613855369614,38.44404602050781,0
